#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN 2,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN 3,1PP_MV,VOTOS,PCN 4,DIF_2DO,PCN 5,2PP_MV,VOTOS 2,PCN 6,DIF_3RO,PCN 7,3PP_MV,VOTOS 3,PCN 8,PAN,PCN 9,PRI,PCN 10,PRD,PCN 11,MC,PCN 12,PVEM,PCN 13,MORENA,PCN 14,PT,PCN 15,QI,PCN 16,PES,PCN 17,RSP,PCN 18,FxM,PCN 19,PAN_QI,PCN 20,CNR,PCN 21,NULOS,PCN 22,TOT_VOTOS,VALIDACION
558,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,571,2.768,1.481,"0,54","0,46",PAN,744,"0,50",305,"0,21",MORENA,439,"0,30",295,"0,20",PRI,144,"0,10",PAN,744,"0,50",305,"0,21",MORENA,439,"0,30",295,"0,20",PRI,144,"0,10",744,"0,50",144,"0,10",9,"0,01",26,"0,02",24,"0,02",439,"0,30",5,"0,00",19,"0,01",6,"0,00",14,"0,01",19,"0,01",3,0,9,"0,01",20,"0,01",1.481,"100,00%"
559,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,572,1.175,735,"0,63","0,37",PAN,434,"0,59",267,"0,36",MORENA,167,"0,23",89,"0,12",PRI,78,"0,11",PAN,434,"0,59",267,"0,36",MORENA,167,"0,23",89,"0,12",PRI,78,"0,11",434,"0,59",78,"0,11",4,"0,01",16,"0,02",10,"0,01",167,"0,23",1,"0,00",8,"0,01",2,"0,00",2,"0,00",3,"0,00",1,0,1,"0,00",8,"0,01",735,"100,00%"
560,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,573,1.188,739,"0,62","0,38",PAN,457,"0,62",298,"0,40",MORENA,159,"0,22",104,"0,14",PRI,55,"0,07",PAN,457,"0,62",298,"0,40",MORENA,159,"0,22",104,"0,14",PRI,55,"0,07",457,"0,62",55,"0,07",5,"0,01",19,"0,03",12,"0,02",159,"0,22",0,"0,00",6,"0,01",1,"0,00",5,"0,01",7,"0,01",1,0,0,"0,00",12,"0,02",739,"100,00%"
561,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,574,1.853,929,"0,50","0,50",PAN,482,"0,52",206,"0,22",MORENA,276,"0,30",201,"0,22",PRI,75,"0,08",PAN,482,"0,52",206,"0,22",MORENA,276,"0,30",201,"0,22",PRI,75,"0,08",482,"0,52",75,"0,08",6,"0,01",23,"0,02",20,"0,02",276,"0,30",2,"0,00",6,"0,01",2,"0,00",9,"0,01",11,"0,01",0,0,0,"0,00",17,"0,02",929,"100,00%"
562,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,575,1.192,537,"0,45","0,55",PAN,248,"0,46",72,"0,13",MORENA,176,"0,33",129,"0,24",PRI,47,"0,09",PAN,248,"0,46",72,"0,13",MORENA,176,"0,33",129,"0,24",PRI,47,"0,09",248,"0,46",47,"0,09",4,"0,01",17,"0,03",7,"0,01",176,"0,33",1,"0,00",3,"0,01",6,"0,01",5,"0,01",5,"0,01",2,0,0,"0,00",16,"0,03",537,"100,00%"
563,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,576,1.399,710,"0,51","0,49",PAN,345,"0,49",121,"0,17",MORENA,224,"0,32",156,"0,22",PRI,68,"0,10",PAN,345,"0,49",121,"0,17",MORENA,224,"0,32",156,"0,22",PRI,68,"0,10",345,"0,49",68,"0,10",5,"0,01",27,"0,04",10,"0,01",224,"0,32",2,"0,00",3,"0,00",3,"0,00",7,"0,01",3,"0,00",1,0,1,"0,00",11,"0,02",710,"100,00%"
564,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,577,1.025,621,"0,61","0,39",PAN,332,"0,53",159,"0,26",MORENA,173,"0,28",103,"0,17",PRI,70,"0,11",PAN,332,"0,53",159,"0,26",MORENA,173,"0,28",103,"0,17",PRI,70,"0,11",332,"0,53",70,"0,11",2,"0,00",7,"0,01",4,"0,01",173,"0,28",0,"0,00",8,"0,01",1,"0,00",2,"0,00",5,"0,01",3,0,1,"0,00",13,"0,02",621,"100,00%"
565,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,578,800,464,"0,58","0,42",PAN,251,"0,54",145,"0,31",MORENA,106,"0,23",57,"0,12",PRI,49,"0,11",PAN,251,"0,54",145,"0,31",MORENA,106,"0,23",57,"0,12",PRI,49,"0,11",251,"0,54",49,"0,11",4,"0,01",11,"0,02",4,"0,01",106,"0,23",6,"0,01",7,"0,02",5,"0,01",0,"0,00",13,"0,03",0,0,0,"0,00",8,"0,02",464,"100,00%"
566,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,579,1.017,832,"0,82","0,18",PAN,371,"0,45",180,"0,22",PAN_QI,191,"0,23",64,"0,08",MORENA,127,"0,15",PAN,371,"0,45",180,"0,22",PAN_QI,191,"0,23",64,"0,08",MORENA,127,"0,15",371,"0,45",65,"0,08",4,"0,00",19,"0,02",10,"0,01",127,"0,15",2,"0,00",12,"0,01",4,"0,00",5,"0,01",10,"0,01",191,0,2,"0,00",10,"0,01",832,"100,00%"
567,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,580,1.344,833,"0,62","0,38",PAN,480,"0,58",286,"0,34",MORENA,194,"0,23",103,"0,12",PRI,91,"0,11",PAN,480,"0,58",286,"0,34",MORENA,194,"0,23",103,"0,12",PRI,91,"0,11",480,"0,58",91,"0,11",1,"0,00",19,"0,02",6,"0,01",194,"0,23",2,"0,00",8,"0,01",1,"0,00",3,"0,00",10,"0,01",2,0,3,"0,00",13,"0,02",833,"100,00%"
568,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,581,754,379,"0,50","0,50",PAN,212,"0,56",139,"0,37",MORENA,73,"0,19",28,"0,07",PRI,45,"0,12",PAN,212,"0,56",139,"0,37",MORENA,73,"0,19",28,"0,07",PRI,45,"0,12",212,"0,56",45,"0,12",1,"0,00",9,"0,02",11,"0,03",73,"0,19",1,"0,00",3,"0,01",3,"0,01",7,"0,02",7,"0,02",1,0,2,"0,01",4,"0,01",379,"100,00%"
569,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,582,914,488,"0,53","0,47",PAN,209,"0,43",42,"0,09",MORENA,167,"0,34",113,"0,23",PRI,54,"0,11",PAN,209,"0,43",42,"0,09",MORENA,167,"0,34",113,"0,23",PRI,54,"0,11",209,"0,43",54,"0,11",1,"0,00",11,"0,02",11,"0,02",167,"0,34",2,"0,00",5,"0,01",3,"0,01",5,"0,01",6,"0,01",2,0,1,"0,00",11,"0,02",488,"100,00%"
570,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,583,1.776,868,"0,49","0,51",PAN,406,"0,47",94,"0,11",MORENA,312,"0,36",250,"0,29",PRI,62,"0,07",PAN,406,"0,47",94,"0,11",MORENA,312,"0,36",250,"0,29",PRI,62,"0,07",406,"0,47",62,"0,07",5,"0,01",19,"0,02",16,"0,02",312,"0,36",7,"0,01",8,"0,01",2,"0,00",3,"0,00",14,"0,02",0,0,1,"0,00",13,"0,01",868,"100,00%"
571,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,584,4.872,2.419,"0,50","0,50",PAN,1.107,"0,46",240,"0,10",MORENA,867,"0,36",688,"0,28",PRI,179,"0,07",PAN,1.107,"0,46",240,"0,10",MORENA,867,"0,36",688,"0,28",PRI,179,"0,07",1.107,"0,46",179,"0,07",18,"0,01",55,"0,02",50,"0,02",867,"0,36",7,"0,00",20,"0,01",19,"0,01",13,"0,01",35,"0,01",3,0,4,"0,00",42,"0,02",2.419,"100,00%"
572,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,585,6.620,2.592,"0,39","0,61",PAN,1.031,"0,40",13,"0,01",MORENA,1.018,"0,39",843,"0,33",PRI,175,"0,07",PAN,1.031,"0,40",13,"0,01",MORENA,1.018,"0,39",843,"0,33",PRI,175,"0,07",1.031,"0,40",175,"0,07",17,"0,01",87,"0,03",83,"0,03",1.018,"0,39",12,"0,00",26,"0,01",22,"0,01",24,"0,01",34,"0,01",2,0,3,"0,00",58,"0,02",2.592,"100,00%"
573,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,586,8.108,3.243,"0,40","0,60",PAN,1.418,"0,44",188,"0,06",MORENA,1.230,"0,38",1.031,"0,32",PRI,199,"0,06",PAN,1.418,"0,44",188,"0,06",MORENA,1.230,"0,38",1.031,"0,32",PRI,199,"0,06",1.418,"0,44",199,"0,06",29,"0,01",85,"0,03",74,"0,02",1.230,"0,38",19,"0,01",21,"0,01",23,"0,01",23,"0,01",48,"0,01",8,0,1,"0,00",65,"0,02",3.243,"100,00%"
574,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,587,1.138,517,"0,45","0,55",PAN,219,"0,42",38,"0,07",MORENA,181,"0,35",124,"0,24",PRI,57,"0,11",PAN,219,"0,42",38,"0,07",MORENA,181,"0,35",124,"0,24",PRI,57,"0,11",219,"0,42",57,"0,11",4,"0,01",10,"0,02",6,"0,01",181,"0,35",4,"0,01",6,"0,01",2,"0,00",4,"0,01",5,"0,01",2,0,2,"0,00",15,"0,03",517,"100,00%"
575,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,588,858,498,"0,58","0,42",PAN,242,"0,49",84,"0,17",MORENA,158,"0,32",105,"0,21",PRI,53,"0,11",PAN,242,"0,49",84,"0,17",MORENA,158,"0,32",105,"0,21",PRI,53,"0,11",242,"0,49",53,"0,11",0,"0,00",9,"0,02",6,"0,01",158,"0,32",6,"0,01",4,"0,01",7,"0,01",1,"0,00",5,"0,01",0,0,1,"0,00",6,"0,01",498,"100,00%"
576,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,589,1.162,623,"0,54","0,46",PAN,313,"0,50",136,"0,22",MORENA,177,"0,28",126,"0,20",PRI,51,"0,08",PAN,313,"0,50",136,"0,22",MORENA,177,"0,28",126,"0,20",PRI,51,"0,08",313,"0,50",51,"0,08",1,"0,00",23,"0,04",11,"0,02",177,"0,28",4,"0,01",8,"0,01",6,"0,01",6,"0,01",9,"0,01",1,0,1,"0,00",12,"0,02",623,"100,00%"
577,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,590,1.349,752,"0,56","0,44",PAN,394,"0,52",181,"0,24",MORENA,213,"0,28",154,"0,20",PRI,59,"0,08",PAN,394,"0,52",181,"0,24",MORENA,213,"0,28",154,"0,20",PRI,59,"0,08",394,"0,52",59,"0,08",4,"0,01",12,"0,02",17,"0,02",213,"0,28",5,"0,01",8,"0,01",4,"0,01",9,"0,01",8,"0,01",3,0,2,"0,00",14,"0,02",752,"100,00%"
578,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,591,1.362,861,"0,63","0,37",PAN,532,"0,62",353,"0,41",MORENA,179,"0,21",94,"0,11",PRI,85,"0,10",PAN,532,"0,62",353,"0,41",MORENA,179,"0,21",94,"0,11",PRI,85,"0,10",532,"0,62",85,"0,10",6,"0,01",9,"0,01",6,"0,01",179,"0,21",0,"0,00",9,"0,01",2,"0,00",10,"0,01",10,"0,01",2,0,0,"0,00",11,"0,01",861,"100,00%"
579,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,592,1.019,533,"0,52","0,48",PAN,257,"0,48",95,"0,18",MORENA,162,"0,30",115,"0,22",PRI,47,"0,09",PAN,257,"0,48",95,"0,18",MORENA,162,"0,30",115,"0,22",PRI,47,"0,09",257,"0,48",47,"0,09",3,"0,01",12,"0,02",15,"0,03",162,"0,30",5,"0,01",3,"0,01",3,"0,01",2,"0,00",8,"0,02",3,0,0,"0,00",13,"0,02",533,"100,00%"
580,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,593,1.022,488,"0,48","0,52",PAN,189,"0,39",9,"0,02",MORENA,180,"0,37",129,"0,26",PRI,51,"0,10",PAN,189,"0,39",9,"0,02",MORENA,180,"0,37",129,"0,26",PRI,51,"0,10",189,"0,39",51,"0,10",5,"0,01",10,"0,02",16,"0,03",180,"0,37",4,"0,01",8,"0,02",2,"0,00",5,"0,01",0,"0,00",3,0,0,"0,00",15,"0,03",488,"100,00%"
581,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,594,1.071,522,"0,49","0,51",PAN,204,"0,39",0,"0,00",PAN,204,"0,39",157,"0,30",PRI,47,"0,09",PAN,204,"0,39",0,"0,00",PAN,204,"0,39",157,"0,30",PRI,47,"0,09",204,"0,39",47,"0,09",3,"0,01",14,"0,03",10,"0,02",204,"0,39",4,"0,01",5,"0,01",8,"0,02",3,"0,01",3,"0,01",1,0,0,"0,00",16,"0,03",522,"100,00%"
582,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,595,4.894,2.223,"0,45","0,55",PAN,1.014,"0,46",260,"0,12",MORENA,754,"0,34",580,"0,26",PRI,174,"0,08",PAN,1.014,"0,46",260,"0,12",MORENA,754,"0,34",580,"0,26",PRI,174,"0,08",1.014,"0,46",174,"0,08",16,"0,01",54,"0,02",77,"0,03",754,"0,34",12,"0,01",14,"0,01",17,"0,01",20,"0,01",23,"0,01",5,0,1,"0,00",42,"0,02",2.223,"100,00%"
583,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,596,879,408,"0,46","0,54",PAN,179,"0,44",49,"0,12",MORENA,130,"0,32",94,"0,23",PRI,36,"0,09",PAN,179,"0,44",49,"0,12",MORENA,130,"0,32",94,"0,23",PRI,36,"0,09",179,"0,44",36,"0,09",3,"0,01",7,"0,02",4,"0,01",130,"0,32",4,"0,01",6,"0,01",2,"0,00",6,"0,01",4,"0,01",5,0,1,"0,00",21,"0,05",408,"100,00%"
584,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,597,783,442,"0,56","0,44",PAN,228,"0,52",88,"0,20",MORENA,140,"0,32",104,"0,24",PRI,36,"0,08",PAN,228,"0,52",88,"0,20",MORENA,140,"0,32",104,"0,24",PRI,36,"0,08",228,"0,52",36,"0,08",0,"0,00",5,"0,01",6,"0,01",140,"0,32",2,"0,00",2,"0,00",3,"0,01",1,"0,00",3,"0,01",1,0,1,"0,00",14,"0,03",442,"100,00%"
585,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,598,1.224,643,"0,53","0,47",PAN,293,"0,46",71,"0,11",MORENA,222,"0,35",173,"0,27",PRI,49,"0,08",PAN,293,"0,46",71,"0,11",MORENA,222,"0,35",173,"0,27",PRI,49,"0,08",293,"0,46",49,"0,08",4,"0,01",11,"0,02",25,"0,04",222,"0,35",3,"0,00",1,"0,00",7,"0,01",2,"0,00",14,"0,02",0,0,0,"0,00",12,"0,02",643,"100,00%"
586,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,599,6.165,2.547,"0,41","0,59",PAN,1.080,"0,42",152,"0,06",MORENA,928,"0,36",719,"0,28",PRI,209,"0,08",PAN,1.080,"0,42",152,"0,06",MORENA,928,"0,36",719,"0,28",PRI,209,"0,08",1.080,"0,42",209,"0,08",14,"0,01",63,"0,02",72,"0,03",928,"0,36",13,"0,01",18,"0,01",15,"0,01",22,"0,01",40,"0,02",9,0,3,"0,00",61,"0,02",2.547,"100,00%"
587,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,600,2.137,1.023,"0,48","0,52",PAN,415,"0,41",28,"0,03",MORENA,387,"0,38",307,"0,30",PRI,80,"0,08",PAN,415,"0,41",28,"0,03",MORENA,387,"0,38",307,"0,30",PRI,80,"0,08",415,"0,41",80,"0,08",12,"0,01",30,"0,03",27,"0,03",387,"0,38",6,"0,01",10,"0,01",5,"0,00",9,"0,01",15,"0,01",6,0,1,"0,00",20,"0,02",1.023,"100,00%"
588,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,601,913,515,"0,56","0,44",PAN,229,"0,44",59,"0,11",MORENA,170,"0,33",114,"0,22",PRI,56,"0,11",PAN,229,"0,44",59,"0,11",MORENA,170,"0,33",114,"0,22",PRI,56,"0,11",229,"0,44",56,"0,11",8,"0,02",10,"0,02",12,"0,02",170,"0,33",2,"0,00",4,"0,01",4,"0,01",2,"0,00",7,"0,01",1,0,0,"0,00",10,"0,02",515,"100,00%"
589,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,602,1.064,537,"0,50","0,50",PAN,268,"0,50",112,"0,21",MORENA,156,"0,29",104,"0,19",PRI,52,"0,10",PAN,268,"0,50",112,"0,21",MORENA,156,"0,29",104,"0,19",PRI,52,"0,10",268,"0,50",52,"0,10",4,"0,01",10,"0,02",16,"0,03",156,"0,29",0,"0,00",0,"0,00",4,"0,01",2,"0,00",6,"0,01",6,0,2,"0,00",11,"0,02",537,"100,00%"
590,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,603,1.069,478,"0,45","0,55",PAN,191,"0,40",45,"0,09",MORENA,146,"0,31",71,"0,15",PRI,75,"0,16",PAN,191,"0,40",45,"0,09",MORENA,146,"0,31",71,"0,15",PRI,75,"0,16",191,"0,40",75,"0,16",2,"0,00",14,"0,03",16,"0,03",146,"0,31",1,"0,00",7,"0,01",1,"0,00",5,"0,01",5,"0,01",0,0,2,"0,00",13,"0,03",478,"100,00%"
591,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,604,1.011,619,"0,61","0,39",PAN,320,"0,52",158,"0,26",MORENA,162,"0,26",72,"0,12",PRI,90,"0,15",PAN,320,"0,52",158,"0,26",MORENA,162,"0,26",72,"0,12",PRI,90,"0,15",320,"0,52",90,"0,15",2,"0,00",9,"0,01",5,"0,01",162,"0,26",2,"0,00",3,"0,00",2,"0,00",2,"0,00",12,"0,02",3,0,1,"0,00",6,"0,01",619,"100,00%"
592,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,605,2.698,1.236,"0,46","0,54",PAN,553,"0,45",198,"0,16",MORENA,355,"0,29",222,"0,18",PRI,133,"0,11",PAN,553,"0,45",198,"0,16",MORENA,355,"0,29",222,"0,18",PRI,133,"0,11",553,"0,45",133,"0,11",8,"0,01",21,"0,02",95,"0,08",355,"0,29",10,"0,01",12,"0,01",8,"0,01",6,"0,00",5,"0,00",5,0,2,"0,00",23,"0,02",1.236,"100,00%"
593,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,606,1.718,1.438,"0,84","0,16",PAN,736,"0,51",340,"0,24",MORENA,396,"0,28",232,"0,16",PRI,164,"0,11",PAN,736,"0,51",340,"0,24",MORENA,396,"0,28",232,"0,16",PRI,164,"0,11",736,"0,51",164,"0,11",11,"0,01",31,"0,02",21,"0,01",396,"0,28",4,"0,00",6,"0,00",6,"0,00",17,"0,01",13,"0,01",4,0,0,"0,00",29,"0,02",1.438,"100,00%"
594,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,607,3.010,1.244,"0,41","0,59",PAN,504,"0,41",97,"0,08",MORENA,407,"0,33",249,"0,20",PRI,158,"0,13",PAN,504,"0,41",97,"0,08",MORENA,407,"0,33",249,"0,20",PRI,158,"0,13",504,"0,41",158,"0,13",8,"0,01",31,"0,02",44,"0,04",407,"0,33",10,"0,01",8,"0,01",11,"0,01",7,"0,01",9,"0,01",6,0,1,"0,00",40,"0,03",1.244,"100,00%"
595,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,608,2.849,1.447,"0,51","0,49",PAN,879,"0,61",577,"0,40",MORENA,302,"0,21",159,"0,11",PRI,143,"0,10",PAN,879,"0,61",577,"0,40",MORENA,302,"0,21",159,"0,11",PRI,143,"0,10",879,"0,61",143,"0,10",5,"0,00",6,"0,00",16,"0,01",302,"0,21",5,"0,00",4,"0,00",31,"0,02",8,"0,01",15,"0,01",1,0,0,"0,00",32,"0,02",1.447,"100,00%"
596,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,609,2.083,1.098,"0,53","0,47",PAN,655,"0,60",460,"0,42",MORENA,195,"0,18",74,"0,07",PRI,121,"0,11",PAN,655,"0,60",460,"0,42",MORENA,195,"0,18",74,"0,07",PRI,121,"0,11",655,"0,60",121,"0,11",6,"0,01",12,"0,01",16,"0,01",195,"0,18",4,"0,00",7,"0,01",23,"0,02",7,"0,01",15,"0,01",3,0,0,"0,00",34,"0,03",1.098,"100,00%"
597,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,610,1.372,703,"0,51","0,49",PAN,322,"0,46",97,"0,14",MORENA,225,"0,32",146,"0,21",PRI,79,"0,11",PAN,322,"0,46",97,"0,14",MORENA,225,"0,32",146,"0,21",PRI,79,"0,11",322,"0,46",79,"0,11",7,"0,01",9,"0,01",12,"0,02",225,"0,32",3,"0,00",1,"0,00",7,"0,01",11,"0,02",10,"0,01",1,0,0,"0,00",16,"0,02",703,"100,00%"
598,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,611,2.754,1.236,"0,45","0,55",PAN,574,"0,46",275,"0,22",MORENA,299,"0,24",79,"0,06",PRI,220,"0,18",PAN,574,"0,46",275,"0,22",MORENA,299,"0,24",79,"0,06",PRI,220,"0,18",574,"0,46",220,"0,18",8,"0,01",22,"0,02",26,"0,02",299,"0,24",5,"0,00",5,"0,00",17,"0,01",8,"0,01",13,"0,01",1,0,0,"0,00",38,"0,03",1.236,"100,00%"
599,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,612,2.539,1.044,"0,41","0,59",PAN,475,"0,45",122,"0,12",MORENA,353,"0,34",251,"0,24",PRI,102,"0,10",PAN,475,"0,45",122,"0,12",MORENA,353,"0,34",251,"0,24",PRI,102,"0,10",475,"0,45",102,"0,10",7,"0,01",14,"0,01",22,"0,02",353,"0,34",3,"0,00",5,"0,00",10,"0,01",5,"0,00",7,"0,01",5,0,0,"0,00",36,"0,03",1.044,"100,00%"
600,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,613,2.765,1.085,"0,39","0,61",PAN,453,"0,42",99,"0,09",MORENA,354,"0,33",239,"0,22",PRI,115,"0,11",PAN,453,"0,42",99,"0,09",MORENA,354,"0,33",239,"0,22",PRI,115,"0,11",453,"0,42",115,"0,11",11,"0,01",14,"0,01",32,"0,03",354,"0,33",2,"0,00",5,"0,00",59,"0,05",9,"0,01",8,"0,01",1,0,0,"0,00",22,"0,02",1.085,"100,00%"
601,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,614,4.685,1.825,"0,39","0,61",PAN,731,"0,40",21,"0,01",MORENA,710,"0,39",516,"0,28",PRI,194,"0,11",PAN,731,"0,40",21,"0,01",MORENA,710,"0,39",516,"0,28",PRI,194,"0,11",731,"0,40",194,"0,11",14,"0,01",28,"0,02",32,"0,02",710,"0,39",7,"0,00",11,"0,01",15,"0,01",13,"0,01",17,"0,01",3,0,0,"0,00",50,"0,03",1.825,"100,00%"
602,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,615,2.978,996,"0,33","0,67",PAN,641,"0,64",499,"0,50",MORENA,142,"0,14",15,"0,02",PRI,127,"0,13",PAN,641,"0,64",499,"0,50",MORENA,142,"0,14",15,"0,02",PRI,127,"0,13",641,"0,64",127,"0,13",5,"0,01",3,"0,00",16,"0,02",142,"0,14",7,"0,01",3,"0,00",4,"0,00",5,"0,01",7,"0,01",3,0,0,"0,00",33,"0,03",996,"100,00%"
603,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,616,2.716,1.631,"0,60","0,40",PAN,1.014,"0,62",640,"0,39",MORENA,374,"0,23",262,"0,16",PRI,112,"0,07",PAN,1.014,"0,62",640,"0,39",MORENA,374,"0,23",262,"0,16",PRI,112,"0,07",1.014,"0,62",112,"0,07",6,"0,00",23,"0,01",16,"0,01",374,"0,23",5,"0,00",6,"0,00",10,"0,01",7,"0,00",15,"0,01",1,0,0,"0,00",42,"0,03",1.631,"100,00%"
604,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,618,1.769,788,"0,45","0,55",MORENA,300,"0,38",5,"0,01",PAN,295,"0,37",213,"0,27",PRI,82,"0,10",MORENA,300,"0,38",5,"0,01",PAN,295,"0,37",213,"0,27",PRI,82,"0,10",295,"0,37",82,"0,10",8,"0,01",21,"0,03",15,"0,02",300,"0,38",5,"0,01",8,"0,01",13,"0,02",10,"0,01",9,"0,01",1,0,1,"0,00",20,"0,03",788,"100,00%"
605,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,619,3.566,1.578,"0,44","0,56",PAN,662,"0,42",76,"0,05",MORENA,586,"0,37",473,"0,30",PRI,113,"0,07",PAN,662,"0,42",76,"0,05",MORENA,586,"0,37",473,"0,30",PRI,113,"0,07",662,"0,42",113,"0,07",15,"0,01",33,"0,02",36,"0,02",586,"0,37",13,"0,01",24,"0,02",25,"0,02",11,"0,01",12,"0,01",3,0,1,"0,00",44,"0,03",1.578,"100,00%"
606,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,620,3.105,1.225,"0,39","0,61",PAN,671,"0,55",448,"0,37",MORENA,223,"0,18",72,"0,06",PRI,151,"0,12",PAN,671,"0,55",448,"0,37",MORENA,223,"0,18",72,"0,06",PRI,151,"0,12",671,"0,55",151,"0,12",7,"0,01",26,"0,02",22,"0,02",223,"0,18",3,"0,00",4,"0,00",24,"0,02",24,"0,02",19,"0,02",1,0,0,"0,00",50,"0,04",1.225,"100,00%"
607,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,621,1.576,730,"0,46","0,54",PAN,506,"0,69",404,"0,55",PRI,102,"0,14",49,"0,07",MORENA,53,"0,07",PAN,506,"0,69",404,"0,55",PRI,102,"0,14",49,"0,07",MORENA,53,"0,07",506,"0,69",102,"0,14",5,"0,01",4,"0,01",18,"0,02",53,"0,07",2,"0,00",2,"0,00",1,"0,00",3,"0,00",4,"0,01",6,0,0,"0,00",24,"0,03",730,"100,00%"
608,22,QUERÉTARO,16,SAN JUAN DEL RIO,,10,622,2.594,1.081,"0,42","0,58",PAN,602,"0,56",359,"0,33",MORENA,243,"0,22",150,"0,14",PRI,93,"0,09",PAN,602,"0,56",359,"0,33",MORENA,243,"0,22",150,"0,14",PRI,93,"0,09",602,"0,56",93,"0,09",11,"0,01",23,"0,02",23,"0,02",243,"0,22",6,"0,01",1,"0,00",14,"0,01",5,"0,00",22,"0,02",3,0,0,"0,00",35,"0,03",1.081,"100,00%"
609,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,624,6.218,2.652,"0,43","0,57",PAN,1.077,"0,41",177,"0,07",MORENA,900,"0,34",578,"0,22",PRI,322,"0,12",PAN,1.077,"0,41",177,"0,07",MORENA,900,"0,34",578,"0,22",PRI,322,"0,12",1.077,"0,41",322,"0,12",19,"0,01",72,"0,03",58,"0,02",900,"0,34",16,"0,01",19,"0,01",25,"0,01",16,"0,01",37,"0,01",5,0,2,"0,00",84,"0,03",2.652,"100,00%"
610,22,QUERÉTARO,16,SAN JUAN DEL RIO,,8,625,1.738,589,"0,34","0,66",PAN,309,"0,52",181,"0,31",MORENA,128,"0,22",54,"0,09",PRI,74,"0,13",PAN,309,"0,52",181,"0,31",MORENA,128,"0,22",54,"0,09",PRI,74,"0,13",309,"0,52",74,"0,13",4,"0,01",15,"0,03",19,"0,03",128,"0,22",0,"0,00",4,"0,01",4,"0,01",2,"0,00",6,"0,01",2,0,0,"0,00",22,"0,04",589,"100,00%"
